epoch,phase,lambda_bce,epsilon,val_bce_auc,val_bce_acc,val_total_loss,val_bce_loss,val_rasch_loss,train_total_loss,train_bce_loss,train_rasch_loss
1,1,0.5,0.0,0.5074618168653566,0.25975921906782545,4.7542369578209494e-05,0.6882063357197509,4.7542369578209494e-05,0.04504048985648065,0.6744626084139927,0.04504048985648065
2,1,0.5,0.0,0.5191281552339096,0.25975921906782545,1.1664728974990015e-05,0.6926622634031334,1.1664728974990015e-05,0.00014056332413604184,0.6909202803601873,0.00014056332413604184
3,1,0.5,0.0,0.519548686669369,0.25975921906782545,5.301199628459527e-06,0.6931222142005453,5.301199628459527e-06,5.201907965147728e-05,0.6929831421437042,5.201907965147728e-05
