epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.7373,0.7005,0.992549191798729,0.7373,1
2,0.8323,0.8121,0.8534646097337154,0.8323,2
3,0.8701,0.8379,0.7670741997270933,0.8701,3
4,0.8831,0.8438,0.7241340125353959,0.8831,4
5,0.8909,0.8481,0.7012420052471738,0.8909,5
6,0.8961,0.8512,0.6867619546036328,0.8961,6
7,0.9002,0.8533,0.6756796109421814,0.9002,7
8,0.9039,0.8547,0.6671831437816654,0.9039,8
9,0.9066,0.8559,0.6608161070270749,0.9066,9
10,0.9092,0.8569,0.654855208472567,0.9092,10
11,0.911,0.8584,0.6502380355574994,0.911,11
12,0.9136,0.8597,0.6454362815742906,0.9136,12
13,0.916,0.8616,0.641101691743846,0.916,13
14,0.9189,0.8627,0.6356814937756339,0.9189,14
15,0.9216,0.8643,0.6300898546730229,0.9216,15
16,0.9238,0.8658,0.6243482413450496,0.9238,16
17,0.925,0.8685,0.6192534897418731,0.925,17
18,0.9264,0.8695,0.6141918855044272,0.9264,18
19,0.9264,0.8695,0.6097475292526099,0.9264,18
20,0.9278,0.8707,0.6045904037096436,0.9278,20
21,0.9278,0.8707,0.599734514457449,0.9278,20
22,0.9278,0.8707,0.5949605374935701,0.9278,20
23,0.9278,0.8707,0.5898563003024526,0.9278,20
24,0.9278,0.8707,0.585998301806469,0.9278,20
25,0.9278,0.8707,0.5817960400894274,0.9278,20
26,0.9278,0.8707,0.5772205001790279,0.9278,20
27,0.9278,0.8707,0.5727595248735854,0.9278,20
28,0.9278,0.8707,0.5677784359169953,0.9278,20
29,0.9278,0.8707,0.5631628774628734,0.9278,20
30,0.9278,0.8707,0.5596179324933063,0.9278,20
