epoch,train_loss,valid_auc,valid_acc,l_sup,l_ref,l_initmastery,l_rate
1,0.7961342771698732,0.7508239785374698,0.7312636062470421,0.5875743330181434,0.021172767621465027,0.01625907965138131,0.030135439779905043
2,0.6844962357968091,0.762554044009922,0.7356554661618552,0.5569030864800393,0.014731970518672219,0.004666546031830656,0.004567026361708808
3,0.6639323908616702,0.7661381686254755,0.7390629436819688,0.5524004132836949,0.013340080079312125,0.002018467413278437,0.00273705505588902
4,0.6503749193398305,0.7685380031923941,0.7421675343114056,0.5502996045922406,0.012128533970098943,0.0011779089157767163,0.0017716753464746418
5,0.6429667375284771,0.7688064010489382,0.7426218646474207,0.5487141550906467,0.011496540547038117,0.000855660874113675,0.0012133726085773575
6,0.6380072221428547,0.769095537572972,0.7424704212020824,0.5477850817827621,0.01104382541961968,0.0006878900446869602,0.0009115081717434472
7,0.6344981228261946,0.7692556858219382,0.7409938476100332,0.5469963107468637,0.010736461166137209,0.0005782042168024304,0.0007278380711565586
8,0.631328841728318,0.7694912779035873,0.7401041173686701,0.5466279415966792,0.010410546839314824,0.00049699109913063,0.0005996691466829342
9,0.6285454544959622,0.7688391060283652,0.7399526739233317,0.5459003112483011,0.010170463530812413,0.0004415257472754098,0.0005068683661847001
10,0.6262453110022514,0.7683830781960655,0.7383246568859442,0.5458318286720368,0.009905224559285367,0.00039562315342521237,0.00043988715610210224
11,0.6241526183977935,0.7689551680721587,0.7389872219592996,0.5452567412284649,0.009725625316301981,0.000363051051681133,0.00038469977018905306
12,0.6220983725920596,0.7688498108220263,0.7385139611926171,0.5452848273745384,0.00947389110418347,0.00033406122497092565,0.00035066145393273726
13,0.619857879433552,0.7689433734275026,0.736412683388547,0.5445591846902144,0.009291338841042792,0.00031167234176032033,0.0003194642830166063
14,0.6184811059566527,0.7689305605911292,0.7362423095125414,0.5443064675613812,0.009156771295238286,0.00029084203982153895,0.0002941772695689773
15,0.6164126547681342,0.767713826213847,0.7349929010884998,0.5442713715876961,0.008907837055933973,0.00027571318096739,0.0002712491266600965
16,0.6153437813930577,0.76856838593874,0.7354661618551822,0.5442973882118386,0.008775137985746065,0.00026096487741611,0.00025633818176826407
17,0.6134204608905328,0.7673892648076858,0.733478466635116,0.5438562795797296,0.008593529715047529,0.0002489048699104201,0.0002449182874408839
18,0.6126356770234199,0.7674111405740462,0.7333080927591102,0.5438561049149057,0.008498059120029211,0.00023956391180441177,0.00023585539579999457
