epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.6831,0.6507,1.1809106312301512,0.6831,1
2,0.7093,0.7058,0.9825417510255793,0.7093,2
3,0.7219,0.7113,0.9484830134842427,0.7219,3
4,0.7284,0.7143,0.9357673382421344,0.7284,4
5,0.7327,0.7159,0.9281228962956373,0.7327,5
6,0.737,0.7179,0.922580614322833,0.737,6
7,0.7422,0.7197,0.9170717775010617,0.7422,7
8,0.7489,0.724,0.9118617692255055,0.7489,8
9,0.7558,0.7292,0.9058314271806277,0.7558,9
10,0.7625,0.7339,0.8996770931438105,0.7625,10
11,0.7683,0.7379,0.8946477863280894,0.7683,11
12,0.7735,0.7422,0.8892823534124595,0.7735,12
13,0.7783,0.7448,0.8846918521844006,0.7783,13
14,0.7827,0.7479,0.8795988611871852,0.7827,14
15,0.7873,0.75,0.8749461723276643,0.7873,15
16,0.7918,0.7524,0.8704191395462008,0.7918,16
17,0.7962,0.7549,0.8650870405712424,0.7962,17
18,0.8005,0.7575,0.8603422157198439,0.8005,18
19,0.8047,0.7599,0.8554374030802198,0.8047,19
20,0.808,0.7637,0.8506337355794699,0.808,20
21,0.8101,0.7656,0.8472619991043128,0.8101,21
22,0.8117,0.7668,0.8434240435287329,0.8117,22
23,0.813,0.768,0.840612759340461,0.813,23
24,0.8142,0.7688,0.8380048823675786,0.8142,24
25,0.8155,0.7693,0.8357110404348082,0.8155,25
26,0.8155,0.7693,0.8329679746419708,0.8155,25
27,0.8177,0.7712,0.8308847118586811,0.8177,27
28,0.8189,0.7718,0.8290152655869326,0.8189,28
29,0.82,0.7724,0.8265781461945293,0.82,29
30,0.8213,0.7734,0.8242319094142935,0.8213,30
31,0.8225,0.7741,0.8225647609686488,0.8225,31
32,0.8238,0.7743,0.8206069244555331,0.8238,32
33,0.8252,0.7748,0.8189771488538214,0.8252,33
34,0.8267,0.7755,0.8162879015085064,0.8267,34
35,0.8282,0.776,0.8141169717695416,0.8282,35
36,0.8301,0.7764,0.8117529337175604,0.8301,36
37,0.8317,0.7775,0.8088631029930281,0.8317,37
38,0.8337,0.7782,0.8062927784341666,0.8337,38
39,0.8356,0.7796,0.804032000172029,0.8356,39
40,0.8374,0.7805,0.801359970581048,0.8374,40
41,0.8392,0.7821,0.7987462725165059,0.8392,41
42,0.8407,0.7828,0.7956850328661478,0.8407,42
43,0.8422,0.7833,0.7918457664514459,0.8422,43
44,0.8436,0.784,0.7897038041055159,0.8436,44
45,0.8447,0.7847,0.7877686997756667,0.8447,45
46,0.8457,0.7847,0.7843461414672245,0.8457,46
47,0.8457,0.7847,0.7826425100633582,0.8457,46
48,0.8473,0.7865,0.780262252683838,0.8473,48
49,0.8473,0.7865,0.7774412755770058,0.8473,48
50,0.8487,0.7872,0.7748088086934618,0.8487,50
51,0.8487,0.7872,0.7726741669992907,0.8487,50
52,0.8498,0.7886,0.7706089163294645,0.8498,52
53,0.8498,0.7886,0.7683288536807157,0.8498,52
54,0.8498,0.7886,0.7658917847845234,0.8498,52
55,0.8508,0.7894,0.7632256921870777,0.8508,55
56,0.8508,0.7894,0.7631685481361948,0.8508,55
57,0.8508,0.7894,0.7601029059779573,0.8508,55
58,0.8508,0.7894,0.7585049113324603,0.8508,55
59,0.8508,0.7894,0.7559816376119447,0.8508,55
60,0.8519,0.79,0.7549582296719519,0.8519,60
61,0.8519,0.79,0.7528801420845951,0.8519,60
62,0.8519,0.79,0.7511963767937667,0.8519,60
63,0.8519,0.79,0.7501280897968082,0.8519,60
64,0.8519,0.79,0.7487313451966072,0.8519,60
65,0.8519,0.79,0.7473311014322358,0.8519,60
66,0.8519,0.79,0.7458524763142429,0.8519,60
67,0.8519,0.79,0.7451223203657605,0.8519,60
68,0.8519,0.79,0.743538320290079,0.8519,60
69,0.8519,0.79,0.7420584404727845,0.8519,60
70,0.8519,0.79,0.7406842906739487,0.8519,60
