epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.6842847325968392,0.6842847325968392,N/A,0.7430047981002248,0.7430047981002248,N/A,0.09083628715301047,0.09083628715301047,0.0
2,1.0,0.7046310982150469,0.7046310982150469,N/A,0.7471605563071173,0.7471605563071173,N/A,0.08860302108282946,0.08860302108282946,0.0
3,1.0,0.7131112133665277,0.7131112133665277,N/A,0.7495060779180333,0.7495060779180333,N/A,0.08761699071952275,0.08761699071952275,0.0
4,1.0,0.7181940405742182,0.7181940405742182,N/A,0.7510827355984,0.7510827355984,N/A,0.08708148708148879,0.08708148708148879,0.0
5,1.0,0.720969789179508,0.720969789179508,N/A,0.7518710644385833,0.7518710644385833,N/A,0.08682917773115392,0.08682917773115392,0.0
6,1.0,0.7226041756121068,0.7226041756121068,N/A,0.7526496608239496,0.7526496608239496,N/A,0.0866831376844523,0.0866831376844523,0.0
7,1.0,0.7233307178843054,0.7233307178843054,N/A,0.7528832397395595,0.7528832397395595,N/A,0.08653334056844517,0.08653334056844517,0.0
8,1.0,0.7239154375388738,0.7239154375388738,N/A,0.7529610993780962,0.7529610993780962,N/A,0.08647292867607,0.08647292867607,0.0
9,1.0,0.7241723260714696,0.7241723260714696,N/A,0.7531557484744377,0.7531557484744377,N/A,0.08647698392065203,0.08647698392065203,0.0
10,1.0,0.7236217768589469,0.7236217768589469,N/A,0.7528832397395595,0.7528832397395595,N/A,0.08657915783779961,0.08657915783779961,0.0
11,1.0,0.7231987641606794,0.7231987641606794,N/A,0.7524550117276081,0.7524550117276081,N/A,0.0866245335462142,0.0866245335462142,0.0
12,1.0,0.7226573528129754,0.7226573528129754,N/A,0.7520559810801078,0.7520559810801078,N/A,0.08670985516236752,0.08670985516236752,0.0
13,1.0,0.7218383030830353,0.7218383030830353,N/A,0.7513065820591928,0.7513065820591928,N/A,0.08686734477476198,0.08686734477476198,0.0
