epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.6623,0.6499,1.1173207545411379,0.6623,1
2,0.6981,0.6926,0.9685142297946016,0.6981,2
3,0.7213,0.7105,0.934369353471153,0.7213,3
4,0.7292,0.712,0.9177350195678246,0.7292,4
5,0.7341,0.715,0.9107213404201128,0.7341,5
6,0.7389,0.7183,0.9054102364598106,0.7389,6
7,0.7449,0.722,0.900449691709036,0.7449,7
8,0.7532,0.7259,0.8952550587200352,0.7532,8
9,0.7639,0.7333,0.8885675747560834,0.7639,9
10,0.7737,0.7409,0.8804468411393994,0.7737,10
11,0.782,0.748,0.8731997224413095,0.782,11
12,0.7891,0.7528,0.8661957964302465,0.7891,12
13,0.7949,0.7566,0.8592340919612349,0.7949,13
14,0.7992,0.7601,0.8535221519012972,0.7992,14
15,0.8027,0.7616,0.8478293914833125,0.8027,15
16,0.8054,0.7637,0.842640191655896,0.8054,16
17,0.8079,0.7648,0.8390833847326467,0.8079,17
18,0.81,0.7665,0.8358689608269473,0.81,18
19,0.8118,0.7671,0.8324016323172115,0.8118,19
20,0.8133,0.768,0.8296473329366498,0.8133,20
21,0.815,0.7684,0.8268426794866874,0.815,21
22,0.8161,0.7694,0.8240046720985549,0.8161,22
23,0.8175,0.7699,0.8223794955742362,0.8175,23
24,0.8188,0.7707,0.8197830037543584,0.8188,24
25,0.8201,0.7708,0.8176293162436784,0.8201,25
26,0.8213,0.7715,0.8163536639239618,0.8213,26
27,0.8225,0.7715,0.8145092847261286,0.8225,27
28,0.8237,0.7723,0.8117231743474834,0.8237,28
29,0.8248,0.7725,0.8104930539486888,0.8248,29
30,0.8263,0.7732,0.8080962988935315,0.8263,30
31,0.8277,0.7736,0.8061700056275409,0.8277,31
32,0.8291,0.7749,0.8042001775163112,0.8291,32
33,0.8308,0.7758,0.8020694236761358,0.8308,33
34,0.8323,0.7766,0.7999297656074403,0.8323,34
35,0.8339,0.7778,0.7970172500459601,0.8339,35
36,0.8355,0.7782,0.7942575924917836,0.8355,36
37,0.8371,0.7793,0.7916735948482158,0.8371,37
38,0.8386,0.7807,0.7892957374100429,0.8386,38
39,0.8403,0.7816,0.7858820540498703,0.8403,39
40,0.8416,0.7823,0.7841166405012698,0.8416,40
41,0.8429,0.783,0.7809079002869918,0.8429,41
42,0.8444,0.7838,0.7781143433868918,0.8444,42
43,0.8454,0.7839,0.7754602718090085,0.8454,43
44,0.8454,0.7839,0.7726892699834592,0.8454,43
45,0.8473,0.7847,0.7704919416448021,0.8473,45
46,0.8473,0.7847,0.7680221381718746,0.8473,45
47,0.8487,0.7858,0.7652822793940959,0.8487,47
48,0.8487,0.7858,0.7626659870448965,0.8487,47
49,0.8499,0.7864,0.7609921919234393,0.8499,49
50,0.8499,0.7864,0.7588359364672167,0.8499,49
51,0.8499,0.7864,0.7567011896027621,0.8499,49
52,0.851,0.7877,0.7538967319854879,0.851,52
53,0.851,0.7877,0.7528624346008271,0.851,52
54,0.851,0.7877,0.7508790008456324,0.851,52
55,0.851,0.7877,0.749494717086921,0.851,52
56,0.851,0.7877,0.747319272146239,0.851,52
57,0.851,0.7877,0.7455473505490872,0.851,52
58,0.8521,0.789,0.7441546071828821,0.8521,58
59,0.8521,0.789,0.7421638067332533,0.8521,58
60,0.8521,0.789,0.7411753808065306,0.8521,58
61,0.8521,0.789,0.7396045634818638,0.8521,58
62,0.8521,0.789,0.7378710774133643,0.8521,58
63,0.8521,0.789,0.7370530856868996,0.8521,58
64,0.8521,0.789,0.7351336555493658,0.8521,58
65,0.8521,0.789,0.7347004434294541,0.8521,58
66,0.8521,0.789,0.7333897345649452,0.8521,58
67,0.8521,0.789,0.7323770515786595,0.8521,58
68,0.8521,0.789,0.7319679972694336,0.8521,58
