epoch,train_loss,valid_auc,valid_acc,l_sup,l_ref,l_initmastery,l_rate
1,0.6320582040531433,0.7727765471071146,0.7454803596781827,0.5793488937017525,0.02616472231845061,0.016841416593849974,0.02657208542037207
2,0.5530235706609339,0.8002902244851141,0.7631045906294368,0.5268870716630135,0.027364445578617353,0.005396190125833249,0.0048321930560524294
3,0.5261947885212046,0.8132102914868853,0.7696355892096545,0.5007345437135634,0.03541978324453036,0.002499860901239831,0.0028992901768099284
4,0.5143983376257383,0.816882968858182,0.7708471367723616,0.4885363755908831,0.039773599710315466,0.0014291618094936364,0.0018758116407200278
5,0.5076550712497809,0.8194284182275601,0.7720965451964032,0.4814443097268228,0.0419996646232903,0.0009978126614288679,0.0012753797584673743
6,0.5033092890538033,0.8214436928861382,0.7730430667297681,0.4766213785012563,0.04362346309547623,0.0007894903496304699,0.0009707980960969074
7,0.499992500124169,0.8232731219637255,0.77450070989115,0.47295073562933926,0.04473398067057133,0.0006604249800354401,0.0007776561719732688
8,0.49754796909781235,0.8241854351292466,0.7745196403218173,0.4703877779533874,0.04529153625480831,0.0005651522701707702,0.0006518311606373995
9,0.49563641306121703,0.8252892431467397,0.7761097964978704,0.4681516464482561,0.04610426118597388,0.0004997374492738408,0.0005568454598978876
10,0.4938787002182519,0.826528947866165,0.776280170373876,0.4662451460621642,0.04656430473551154,0.00044604418780927745,0.0004810177794152351
11,0.49229226034181245,0.8273586055982709,0.7759394226218647,0.4645051946831467,0.04697548761032522,0.00040801526931409155,0.00042442005319679664
12,0.4908926527410736,0.8274899775286584,0.7769238050165641,0.46290974002056573,0.04743675972955922,0.00037370557293357206,0.00038502452213607513
13,0.48992410539837405,0.8283167492030354,0.7771888310459063,0.4618920830423871,0.04762025037780404,0.00034723055539182847,0.0003468386313456894
14,0.48830541704592045,0.8297575534800592,0.7789872219592996,0.4600496069337477,0.04809265575992564,0.00032285044393984193,0.0003207645053250877
15,0.4868877422219258,0.8303473250860969,0.7789682915286322,0.4584747808462429,0.04843001253902912,0.00030474248176325574,0.0002970627022146895
16,0.4856790778159126,0.8318655757182609,0.7796308566019877,0.4570908809209732,0.048791635083034635,0.0002876002142502766,0.00027882223224644833
17,0.484573196777325,0.8316741352013455,0.7797444391859915,0.4558868387225022,0.04900731053203344,0.0002728804180044145,0.00026674763176364656
18,0.48274520594087406,0.8334475849960301,0.7804637955513488,0.4538446938410279,0.04941758614343902,0.00026202632735741646,0.00025053853828081507
19,0.4812293537826206,0.8344149277621562,0.7815238996687175,0.4520244511589744,0.04998334706760943,0.0002496994426531888,0.00024099777796039303
20,0.4796752740457679,0.835874198083858,0.7816753431140558,0.45033259617466914,0.05024755001068115,0.00024151014599023372,0.00023150288721202777
21,0.4779089357250305,0.8370923026495298,0.7823946994794132,0.44827287422918816,0.05078285040023426,0.0002330161520644568,0.00022261015942021126
22,0.47615908144476204,0.8385670127894833,0.7829247515380975,0.44607554947432315,0.051579604391008615,0.00022613081533186905,0.00021681211570008353
23,0.4738825704625103,0.8395478267123815,0.7836630383341221,0.44363592082548986,0.0518799121491611,0.0002196331336949146,0.0002109102356845055
24,0.4711449734524968,0.840307226853606,0.7840227165168008,0.44045511947886923,0.05267553823068738,0.00021075143689517598,0.00020320569844913905
25,0.468830560596694,0.842172878514952,0.7847042120208235,0.4377686662847103,0.05333133375582596,0.00020626287789011672,0.00020062620750604859
26,0.46630528498254326,0.8428824943572177,0.785688594415523,0.4346540879995322,0.05437057667101423,0.000200859478257947,0.00019481438197961056
27,0.46355871755784067,0.8433695797930185,0.7858211074301941,0.4313697423683687,0.05531980562955141,0.00019534936197785423,0.0001903055535532375
28,0.4596886032763163,0.8435886185814832,0.7866919072408898,0.42693828613168056,0.05630273798791071,0.0001923127742016786,0.0001873604084635483
29,0.4571736504943928,0.8428876105146706,0.7864458116422148,0.4239317464856119,0.05716995452530682,0.00018675235361411487,0.00018631693506136312
30,0.45574528405267856,0.8431934688493119,0.7871651680075722,0.4220605756728084,0.057949694183965526,0.00018324722819720724,0.0001818496194626705
31,0.45259264677526917,0.8422634267059709,0.787411263606247,0.41851518062609655,0.058640582797427974,0.0001806752939969527,0.00017679257623402737
32,0.4500658884047464,0.8428930511075357,0.7873544723142452,0.41557764756351795,0.059366001980379224,0.00017624695297192776,0.00017453989125752465
33,0.4483966657276972,0.8426535563513694,0.7872976810222433,0.4136500617763572,0.059825470205396414,0.0001723482637383012,0.00017151036397718632
34,0.44664204264946616,0.8420802254310795,0.7875816374822527,0.4113699169518629,0.060744011464218296,0.00017047351072155089,0.00016989614600032002
35,0.4447714245855214,0.8424111834121201,0.7889446284902981,0.40926978882247983,0.061154847188542284,0.00016619555498150634,0.00016664147440155808
36,0.44311868448211506,0.8421292703007868,0.7880548982489352,0.4072272779055981,0.061839345997820296,0.00016440135101209504,0.00016223209158096677
37,0.44166634569295754,0.8430229583537823,0.7877709417889257,0.40566251348370574,0.06204033107496798,0.0001614523492897711,0.00016259681429755263
38,0.440732405587309,0.841904887777602,0.7878845243729294,0.404386061898556,0.06264759553596377,0.00015766284831901314,0.0001589966468427778
