epoch,train_loss,valid_auc,valid_acc,l_sup,l_ref,l_initmastery,l_rate
1,0.7724348680326244,0.7522590571594467,0.732210127780407,0.587114945251307,0.021334400963193428,0.016318760125573994,0.029833315030662787
2,0.668076380276434,0.7659457540148599,0.7386464742072882,0.5550108910791084,0.015058818059818199,0.004746227895109298,0.0045966416799392016
3,0.6490139297889383,0.771011456249072,0.7419782300047326,0.5493916888847853,0.013822373371416083,0.002068100151282754,0.0027554540439991924
4,0.6368628646058688,0.7742398972828666,0.7460861334595362,0.5466136645380245,0.012717375784025839,0.00120169734472526,0.0017859439725297912
5,0.630070648471729,0.7747307790854645,0.7474491244675816,0.544690210917124,0.012120993303445479,0.0008692036971875475,0.0012247569043913745
6,0.6255319966966172,0.7750998046798026,0.7481495504022716,0.543539216908415,0.01168703701114282,0.0006978794639621927,0.00092111724187089
7,0.6223095600199541,0.7752988891155107,0.7457453857075248,0.5426043446061135,0.011391747742891312,0.0005863138215206882,0.0007364367807937439
8,0.6194620435000667,0.7756644073425567,0.7449503076194983,0.5420978117966524,0.011078592137588808,0.0005037476723663252,0.000608033891916769
9,0.6171813048103768,0.7753304333721296,0.7451396119261713,0.5412459959443177,0.010889691358897835,0.00044736394844331514,0.0005151866705083559
10,0.6150282992113606,0.7742692138021552,0.7432276384287743,0.5411538827912655,0.010605293869351348,0.0004006786924018442,0.0004468485437314586
11,0.6131011586473941,0.7752002552380632,0.7438902035021296,0.5404684736022023,0.01043596985982731,0.0003675348440084065,0.00039106114206166587
12,0.6115280692290646,0.7749680303550087,0.7427733080927591,0.5404066838511884,0.010225345070163408,0.0003380076789151099,0.0003561139783754274
13,0.6095915640146572,0.7750907653737531,0.7414103170847137,0.5396577944627325,0.010060014843475074,0.00031519225399499236,0.00032404717787889065
14,0.6083534849936093,0.7753531422760283,0.7412967345007099,0.5393302218754938,0.009934096907575926,0.000293995955082945,0.0002987035281704678
15,0.6065956168210515,0.7741468173931854,0.7398769522006625,0.5392269451267252,0.009698730718810111,0.0002785899591625365,0.0002754458263519493
16,0.6055954015028036,0.7749026896930384,0.7403880738286795,0.5391464073384079,0.009569454627732435,0.00026358350717639595,0.00025966111694274624
17,0.6040767964485326,0.7744837364811858,0.7388925698059631,0.5387238686557495,0.009413687483174726,0.0002512373687780897,0.0002482008130960333
18,0.6030493881823161,0.7739353201531163,0.7377756743965925,0.538568845545852,0.009289628059680885,0.00024175784483682785,0.00023843620754569335
