epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.6921471073970691,0.6921471073970691,N/A,0.7434232936573592,0.7434232936573592,N/A,0.09004694907640924,0.09004694907640924,0.0
2,1.0,0.7090947372987263,0.7090947372987263,N/A,0.7468101879337025,0.7468101879337025,N/A,0.08816194914433421,0.08816194914433421,0.0
3,1.0,0.7168392425097255,0.7168392425097255,N/A,0.7497785866529114,0.7497785866529114,N/A,0.08722840857749083,0.08722840857749083,0.0
4,1.0,0.7206114279831992,0.7206114279831992,N/A,0.7515109636103514,0.7515109636103514,N/A,0.08675760973472985,0.08675760973472985,0.0
5,1.0,0.7222751011493902,0.7222751011493902,N/A,0.7521435731734616,0.7521435731734616,N/A,0.08654730097979915,0.08654730097979915,0.0
6,1.0,0.7230905188859444,0.7230905188859444,N/A,0.7527275204624863,0.7527275204624863,N/A,0.08645448742472396,0.08645448742472396,0.0
7,1.0,0.7234199330013722,0.7234199330013722,N/A,0.7537104983990112,0.7537104983990112,N/A,0.08645231763319093,0.08645231763319093,0.0
8,1.0,0.7227602983724191,0.7227602983724191,N/A,0.7529708318329132,0.7529708318329132,N/A,0.08649908842480912,0.08649908842480912,0.0
9,1.0,0.7223529030486682,0.7223529030486682,N/A,0.7526788581884009,0.7526788581884009,N/A,0.08659500765557192,0.08659500765557192,0.0
10,1.0,0.7213034658256244,0.7213034658256244,N/A,0.7519975863512054,0.7519975863512054,N/A,0.08678381890058517,0.08678381890058517,0.0
11,1.0,0.7202886689919602,0.7202886689919602,N/A,0.7511995250562049,0.7511995250562049,N/A,0.08701969652759786,0.08701969652759786,0.0
