epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.690947687763307,0.690947687763307,N/A,0.7432091796513834,0.7432091796513834,N/A,0.09015877985832643,0.09015877985832643,0.0
2,1.0,0.707978882330365,0.707978882330365,N/A,0.7469756396655929,0.7469756396655929,N/A,0.0882696299528589,0.0882696299528589,0.0
3,1.0,0.7160926496439033,0.7160926496439033,N/A,0.7494379507343137,0.7494379507343137,N/A,0.08727896243942027,0.08727896243942027,0.0
4,1.0,0.7200988858844278,0.7200988858844278,N/A,0.7518710644385833,0.7518710644385833,N/A,0.08681720738508264,0.08681720738508264,0.0
5,1.0,0.7220712794736349,0.7220712794736349,N/A,0.7526593932787667,0.7526593932787667,N/A,0.08658674541784793,0.08658674541784793,0.0
6,1.0,0.7231169913542153,0.7231169913542153,N/A,0.7531265511099865,0.7531265511099865,N/A,0.08648532644218328,0.08648532644218328,0.0
7,1.0,0.7237208847614705,0.7237208847614705,N/A,0.7538759501309015,0.7538759501309015,N/A,0.08643347481075599,0.08643347481075599,0.0
8,1.0,0.723573831147263,0.723573831147263,N/A,0.7538662176760844,0.7538662176760844,N/A,0.08642519052539553,0.08642519052539553,0.0
9,1.0,0.7232422264073151,0.7232422264073151,N/A,0.7536715685797428,0.7536715685797428,N/A,0.08652619500549472,0.08652619500549472,0.0
10,1.0,0.7225452553494058,0.7225452553494058,N/A,0.7527275204624863,0.7527275204624863,N/A,0.08664958452691837,0.08664958452691837,0.0
11,1.0,0.722060209356808,0.722060209356808,N/A,0.7521435731734616,0.7521435731734616,N/A,0.08679322153329849,0.08679322153329849,0.0
