epoch,train_loss,valid_auc,valid_acc,train_l_sup,train_l_ref,train_l_init,train_l_rate,train_l_rasch,train_l_gap,train_l_student
1,0.611109326989299,0.7655138243961856,0.7301724137931035,0.6111093221341458,0.0,0.0,0.0,0.00048551533192429426,0.0,0.0
2,0.5609341614644283,0.7863611347336659,0.7436302681992337,0.5609341444440149,0.0,0.0,0.0,0.0016644909345944012,1.895701999663808e-05,1.859344421453508e-05
3,0.5430245814520863,0.7951657135904469,0.7493295019157088,0.5430245453083029,0.0,0.0,0.0,0.0035285725690690534,4.276762140632075e-05,4.303823947598825e-05
4,0.5287519153832249,0.8004609888761234,0.7509099616858238,0.5287518467557777,0.0,0.0,0.0,0.006676280272326299,8.48180994840472e-05,0.00010164662598981522
5,0.5186955878812716,0.807389236813139,0.7536877394636016,0.5186954717665512,0.0,0.0,0.0,0.011239032101418292,0.0001591648016723671,0.00021327541575634054
6,0.5109416703661896,0.8115614581045387,0.7567049808429118,0.5109414879565902,0.0,0.0,0.0,0.017584624540592942,0.0002627890810669799,0.0003935467327080135
7,0.5053393767458993,0.8136844129935941,0.7583333333333333,0.5053391100353324,0.0,0.0,0.0,0.025643939045923096,0.00039927060715854167,0.0006278476906507941
8,0.5020858142028105,0.8153432081478728,0.7602011494252874,0.5020854451703196,0.0,0.0,0.0,0.03540373008166041,0.0005712289670814893,0.0009282908319229526
9,0.49997943041440923,0.8175843198096555,0.76044061302682,0.4999789315089151,0.0,0.0,0.0,0.04780280829540321,0.0007700256521015295,0.0013177168954695974
10,0.49693652418860207,0.8191585098454428,0.7613984674329501,0.4969358663884897,0.0,0.0,0.0,0.0629749165049621,0.0010192023773145462,0.0017858930863440038
11,0.49498512992255284,0.8196870596192607,0.7617816091954023,0.49498429013245887,0.0,0.0,0.0,0.08035301278744425,0.0012946062155866197,0.0023313922940620354
12,0.49287342175388865,0.8209952123652028,0.7618295019157089,0.4928723683951769,0.0,0.0,0.0,0.10078099348715373,0.0016155258586098042,0.00293935420922935
13,0.49150434113124897,0.8210051072432698,0.7620210727969349,0.4915030440942374,0.0,0.0,0.0,0.12409479500991957,0.0019664770790508816,0.003642432910523244
14,0.4900303149784803,0.8220322239415062,0.762787356321839,0.490028738279901,0.0,0.0,0.0,0.1508833076272692,0.002360576900121357,0.004425976531846182
15,0.48889620150366997,0.8214175193079185,0.7617816091954023,0.4888943125063616,0.0,0.0,0.0,0.18080727543149674,0.002797603780137641,0.005294856821585979
16,0.486528157652866,0.8224610916185924,0.7631226053639847,0.4865259315186501,0.0,0.0,0.0,0.21308072432875633,0.003274150698312691,0.006258553013737712
17,0.48551100543897974,0.822113631801966,0.7620210727969349,0.48550839609766366,0.0,0.0,0.0,0.24985273139817374,0.0037939966855836766,0.007287411731002586
18,0.48479941672573523,0.8232805332079931,0.7637452107279693,0.48479638927531205,0.0,0.0,0.0,0.2899798010076795,0.004359465824174029,0.008405785116233995
19,0.4838518940542184,0.8234998582646715,0.7640325670498084,0.48384840013240793,0.0,0.0,0.0,0.33478502801486426,0.005006760052804436,0.009600400658590453
20,0.4818630279691023,0.8233383234024738,0.7637931034482759,0.48185902143205755,0.0,0.0,0.0,0.3840298582400594,0.005712580740717905,0.010911278639520917
